"nombre_producto","imagen_url","categoria"
"BEBEDERO MIXTO AUTOMÁTICO","https://www.jpmascota.com/1029-home_default/bebedero-mixto-automatico.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO MIXTO CON BOTELLA","https://www.jpmascota.com/1365-home_default/bebedero-mixto-con-botella.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO PALOMAS 7 L.","https://www.jpmascota.com/1499-home_default/bebedero-palomas-7-l.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO PARA AVES 35 CL","https://www.jpmascota.com/1028-home_default/bebedero-para-aves-35-cl.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO PERDICES PLÁSTICO","https://www.jpmascota.com/1007-home_default/bebedero-perdices-plastico.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO PERROS ALUMINO-TORNILLO","https://www.jpmascota.com/1011-home_default/bebedero-perros-alumino-tornillo.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO PERROS CON TAPÓN","https://www.jpmascota.com/1342-home_default/bebedero-perros-con-tap%C3%B3n.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO PERROS P-5 PRESIÓN","https://www.jpmascota.com/1030-home_default/bebedero-perros-p-5-presion.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO POLLITOS 1 LITRO","https://www.jpmascota.com/976-home_default/bebedero-pollitos-1-l.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO POLLOS 12 L.","https://www.jpmascota.com/1495-home_default/bebedero-pollos-12-l.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO POLLOS 5 LITROS","https://www.jpmascota.com/966-home_default/bebedero-5-l.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO POLLOS 8 LITROS","https://www.jpmascota.com/967-home_default/bebedero-8-l.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO SIFÓN 20 LITROS","https://www.jpmascota.com/968-home_default/bebedero-sifon-20-l.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO SIFÓN 30 LITROS","https://www.jpmascota.com/969-home_default/bebedero-sifon-30-l.jpg","ACCESORIOS DE GANADERÍA"
"BEBEDERO SIFÓN 40 LITROS","https://www.jpmascota.com/974-home_default/tolva-silo-40-lt.jpg","ACCESORIOS DE GANADERÍA"
"BOTELLA PARA BEBEDERO MIXTO CUELLO CORTO 2 L.","https://www.jpmascota.com/1360-home_default/botella-para-bebedero-mixto-cuello-corto-2-l.jpg","ACCESORIOS DE GANADERÍA"
"CAPUCHA CAZOLETA GALLINAS","https://www.jpmascota.com/1224-home_default/capucha-cazoleta-gallinas.jpg","ACCESORIOS DE GANADERÍA"
"CODO PLÁSTICO","https://www.jpmascota.com/1019-home_default/codo-plastico.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO CONEJOS 1 HUECO","https://www.jpmascota.com/1346-home_default/comedero-conejos-1-hueco.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO CONEJOS 3 HUECOS","https://www.jpmascota.com/1345-home_default/comedero-conejos-3-huecos.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO INOXIDABLE CON TORNILLO 250 ML","https://www.jpmascota.com/941-home_default/comedero-inoxidable-con-tornillo-250-ml.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO LINEAL AVES","https://www.jpmascota.com/989-home_default/comedero-lineal-gaun.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO PALOMA O PERDIZ 1 DEPARTAMENTO","https://www.jpmascota.com/1001-home_default/comedero-palom-perdiz-1-dep.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO PALOMA O PERDIZ 2 DEPARTAMENTOS","https://www.jpmascota.com/1002-home_default/comedero-palom-perdiz-2-dep-gaun.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO PALOMA O PERDIZ 3 DEPARTAMENTOS","https://www.jpmascota.com/1003-home_default/comedero-palom-perdiz-3-dep.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO PALOMAS 3 HUECOS","https://www.jpmascota.com/1004-home_default/comedero-palomas-3-huecos.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO PLÁSTICO CAMPO 40 LITROS","https://www.jpmascota.com/1006-home_default/comedero-pl%C3%A1stico-campo-40-litros.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO POLLITOS 1 KG","https://www.jpmascota.com/975-home_default/comedero-pollitos-1-kg.jpg","ACCESORIOS DE GANADERÍA"
"COMEDERO POLLITOS REJILLA 50CM","https://www.jpmascota.com/977-home_default/comedero-pollitos-05-rej-a.jpg","ACCESORIOS DE GANADERÍA"
"CRUZ DESVIACIÓN AGUA","https://www.jpmascota.com/1021-home_default/cruz-desviacion-agua.jpg","ACCESORIOS DE GANADERÍA"
"CUBETA PONEDERO","https://www.jpmascota.com/992-home_default/cubeta-ponedero.jpg","ACCESORIOS DE GANADERÍA"
"CUERPO BEBEDERO AVES","https://www.jpmascota.com/1354-home_default/cuerpo-bebedero-aves.jpg","ACCESORIOS DE GANADERÍA"
"CUERPO BEBEDERO METAL AVES","https://www.jpmascota.com/1359-home_default/cuerpo-bebedero-metal-aves.jpg","ACCESORIOS DE GANADERÍA"
"CUERPO BEBEDERO MIXTO CON TAPÓN","https://www.jpmascota.com/1364-home_default/cuerpo-bebedero-mixto-con-tap%C3%B3n.jpg","ACCESORIOS DE GANADERÍA"
"DEPÓSITO AVES 10 LITROS","https://www.jpmascota.com/1015-home_default/dep%C3%B3sito-aves-10-litros.jpg","ACCESORIOS DE GANADERÍA"
"EMPALME RECTO PLÁSTICO","https://www.jpmascota.com/1022-home_default/empalme-recto-plastico.jpg","ACCESORIOS DE GANADERÍA"
"FILTRO DE AGUA CON LLAVE","https://www.jpmascota.com/1024-home_default/filtro-de-agua-con-llave.jpg","ACCESORIOS DE GANADERÍA"
"FILTRO DE AGUA SIN LLAVE","https://www.jpmascota.com/1023-home_default/filtro-de-agua-sin-llave.jpg","ACCESORIOS DE GANADERÍA"
"FLOTADOR ALTA PRESIÓN 3/8","https://www.jpmascota.com/1018-home_default/flotador-alta-presi%C3%B3n-38.jpg","ACCESORIOS DE GANADERÍA"
"FLOTADOR NIVEL MODELO C","https://www.jpmascota.com/1017-home_default/flotador-nivel-modelo-c.jpg","ACCESORIOS DE GANADERÍA"
"FLOTADOR NIVEL MODELO C RACOR LARGO","https://www.jpmascota.com/1349-home_default/flotador-nivel-modelo-c-racor-largo.jpg","ACCESORIOS DE GANADERÍA"
"FLOTADOR NIVEL PLANO","https://www.jpmascota.com/1016-home_default/flotador-nivel-plano.jpg","ACCESORIOS DE GANADERÍA"
"GAFAS ANTI-PICAJE","https://www.jpmascota.com/997-home_default/gafas-anti-picaje.jpg","ACCESORIOS DE GANADERÍA"
"HORCA CON MANGO","https://www.jpmascota.com/1348-home_default/horca-con-mango.jpg","ACCESORIOS DE GANADERÍA"
"HUEVO PLÁSTICO GALLINAS","https://www.jpmascota.com/998-home_default/huevo-plastico-gallinas.jpg","ACCESORIOS DE GANADERÍA"
"LLAVE DE PASO 8 x 14 mm","https://www.jpmascota.com/1350-home_default/llave-de-paso-8-x-14-mm.jpg","ACCESORIOS DE GANADERÍA"
"MANGUERA GRIS 1 METRO","https://www.jpmascota.com/1027-home_default/manguera-gris-gaun-1-m.jpg","ACCESORIOS DE GANADERÍA"
"PONEDERO GALLINAS 2 DEPARTAMENTOS","https://www.jpmascota.com/990-home_default/ponedero-de-gallinas-2-dptos.jpg","ACCESORIOS DE GANADERÍA"
"PONEDERO GALLINAS 3 DEPARTAMENTOS","https://www.jpmascota.com/991-home_default/ponedero-gallinas-3-dptos.jpg","ACCESORIOS DE GANADERÍA"
"RACOR SALIDA DEPÓSITOS","https://www.jpmascota.com/1026-home_default/racor-salida-depositos.jpg","ACCESORIOS DE GANADERÍA"
"RACOR SALIDA DEPÓSITOS ABS","https://www.jpmascota.com/1520-home_default/racor-salida-dep%C3%B3sitos-abs.jpg","ACCESORIOS DE GANADERÍA"
"REDUCCIÓN 10 A 7 MM","https://www.jpmascota.com/1351-home_default/reducci%C3%B3n-10-a-7-mm.jpg","ACCESORIOS DE GANADERÍA"
"SOPORTE DE PIEDRAS DE SAL METÁLICO","https://www.jpmascota.com/1347-home_default/soporte-de-piedras-de-sal-met%C3%A1lico.jpg","ACCESORIOS DE GANADERÍA"
"TAPA TOLVA AVES 10 KG","https://www.jpmascota.com/984-home_default/tapa-tolva-aves-10-kg.jpg","ACCESORIOS DE GANADERÍA"
"TE 10 A 7 MM","https://www.jpmascota.com/1352-home_default/te-10-a-7-mm.jpg","ACCESORIOS DE GANADERÍA"
"TE DERIVACIÓN PLÁSTICO","https://www.jpmascota.com/1020-home_default/te-plastico.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA APERTURA MECÁNICA 10 KG","https://www.jpmascota.com/985-home_default/tolva-apertura-mecanica-10-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA APERTURA MECÁNICA 20 KG.","https://www.jpmascota.com/986-home_default/tolva-apertura-automatica-20-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA APERTURA MECÁNICA 40 KG.","https://www.jpmascota.com/987-home_default/tolva-apertura-automatica-40-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA COLGANTE GALLINAS 10 KG","https://www.jpmascota.com/981-home_default/tolva-colgante-gallinas-10-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA COLGANTE GALLINAS 20 KG","https://www.jpmascota.com/980-home_default/tolva-colgante-gallinas-20-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA CONEJOS 2 HUECOS","https://www.jpmascota.com/1012-home_default/comedero-conejos-2-huecos.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA CONEJOS 2 HUECOS CURVO","https://www.jpmascota.com/1013-home_default/tolva-conejos-2-huecos-curvo.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA GALVANIZADA PERROS MEDIANA","https://www.jpmascota.com/1008-home_default/tolva-galv-perros-20-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA GALVANIZADA PERROS PEQUEÑA","https://www.jpmascota.com/1009-home_default/tolva-galv-perros-10-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA GALVANIZADA PERROS SUPERCAN","https://www.jpmascota.com/1341-home_default/tolva-galvanizada-perros-supercan.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA PERDICES CON TAPA","https://www.jpmascota.com/1227-home_default/tolva-perdices-con-tapa.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA PLÁSTICO AVES 12 KG.","https://www.jpmascota.com/963-home_default/tolva-plastico-aves-12-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA PLÁSTICO AVES 16 KG","https://www.jpmascota.com/964-home_default/tolva-plastico-aves-16-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA PLÁSTICO AVES 2 KG.","https://www.jpmascota.com/960-home_default/tolva-plastico-aves-2-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA PLÁSTICO AVES 4 KG","https://www.jpmascota.com/961-home_default/tolva-plastico-aves-4-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA PLÁSTICO AVES 8 KG","https://www.jpmascota.com/962-home_default/tolva-plastico-aves-8-kg.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA SILO 20 LITROS","https://www.jpmascota.com/970-home_default/tolva-silo-20-l.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA SILO 30 LITROS","https://www.jpmascota.com/971-home_default/tolva-silo-30-l.jpg","ACCESORIOS DE GANADERÍA"
"TOLVA SILO 40 LITROS","https://www.jpmascota.com/972-home_default/tolva-silo-40-lt.jpg","ACCESORIOS DE GANADERÍA"
"BACTROVET PLATA 250ML","https://www.jpmascota.com/3664-home_default/bactrovet-plata-250ml.jpg","INSECTICIDAS, DESINFECTANTES Y RATICIDAS"
"ZOTAL 205 ML","https://www.jpmascota.com/3582-home_default/zotal-205-ml.jpg","INSECTICIDAS, DESINFECTANTES Y RATICIDAS"
"ZOTAL 415 ML","https://www.jpmascota.com/3581-home_default/zotal-415-ml.jpg","INSECTICIDAS, DESINFECTANTES Y RATICIDAS"
"ZOTAL 5 LITROS","https://www.jpmascota.com/3579-home_default/zotal-5-litros.jpg","INSECTICIDAS, DESINFECTANTES Y RATICIDAS"
"ZOTAL 870 ML","https://www.jpmascota.com/3580-home_default/zotal-870-ml.jpg","INSECTICIDAS, DESINFECTANTES Y RATICIDAS"
"ALIMENTO EN BLOQUE PARA PECES San Dimas","https://www.jpmascota.com/2804-home_default/alimento-en-bloque-para-peces-san-dimas.jpg","PECES y TORTUGAS"
"CALCIO TORTUGA DAJANA","https://www.jpmascota.com/4213-home_default/calcio-tortuga-dajana.jpg","PECES y TORTUGAS"
"CALCIO TORTUGAS San Dimas","https://www.jpmascota.com/2805-home_default/calcio-tortugas-san-dimas.jpg","PECES y TORTUGAS"
"PECERA REDONDA PLÁSTICO 25 CM","https://www.jpmascota.com/1639-home_default/pecera-redonda-pl%C3%A1stico-25-cm.jpg","PECES y TORTUGAS"
"PECERA TRANSPORTÍN MEDIANA","https://www.jpmascota.com/1651-home_default/pecera-transport%C3%ADn-mediana.jpg","PECES y TORTUGAS"
"PECES AGUA CALIENTE 100 ML DAJANA","https://www.jpmascota.com/4222-home_default/peces-agua-caliente-100-ml-dajana.jpg","PECES y TORTUGAS"
"PECES AGUA CALIENTE 1L DAJANA","https://www.jpmascota.com/4201-home_default/peces-agua-caliente-1l-dajana.jpg","PECES y TORTUGAS"
"PECES AGUA CALIENTE 250 ML DAJANA","https://www.jpmascota.com/4204-home_default/peces-agua-caliente-250-ml-dajana.jpg","PECES y TORTUGAS"
"PECES AGUA FRIA 100ML DAJANA","https://www.jpmascota.com/4223-home_default/peces-agua-fria-100ml-dajana.jpg","PECES y TORTUGAS"
"PECES AGUA FRIA 250ML DAJANA","https://www.jpmascota.com/4198-home_default/peces-agua-fria-250ml-dajana.jpg","PECES y TORTUGAS"
"PECES AGUA FRIA 1L DAJANA","https://www.jpmascota.com/4200-home_default/peces-agua-fria-1l-dajana.jpg","PECES y TORTUGAS"
"TORTUGAS GAMMARUS 1L DAJANA","https://www.jpmascota.com/4212-home_default/tortugas-gammarus-1l-dajana.jpg","PECES y TORTUGAS"
"TORTUGAS GAMMARUS 250ML DAJANA","https://www.jpmascota.com/4210-home_default/tortugas-gammarus-250ml-dajana.jpg","PECES y TORTUGAS"
"TORTUGAS GAMMARUS 100ML DAJANA","https://www.jpmascota.com/4221-home_default/tortugas-gammarus-100ml-dajana.jpg","PECES y TORTUGAS"
"TORTUGAS GRÁNULO 100ML DAJANA","https://www.jpmascota.com/4224-home_default/tortugas-gr%C3%A1nulo-100ml-dajana.jpg","PECES y TORTUGAS"
"TORTUGAS GRANULO 250ML DAJANA","https://www.jpmascota.com/4217-home_default/tortugas-granulo-250ml-dajana.jpg","PECES y TORTUGAS"
"TORTUGUERA CHIOS 42 X 24 X 22 CM","https://www.jpmascota.com/1650-home_default/tortuguera-chios-42-x-24-x-22-cm.jpg","PECES y TORTUGAS"
"TORTUGUERA PLÁSTICO RIÑÓN GRANDE","https://www.jpmascota.com/1649-home_default/tortuguera-pl%C3%A1stico-ri%C3%B1%C3%B3n-grande.jpg","PECES y TORTUGAS"
"TORTUGUERA PLÁSTICO RIÑÓN MEDIANA","https://www.jpmascota.com/809-home_default/tortuguera-pl%C3%A1stico-ri%C3%B1%C3%B3n-mediana-.jpg","PECES y TORTUGAS"
"ACELGA VERDE PENCA ANCHA BLANCA","https://www.jpmascota.com/3907-home_default/acelga-verde-penca-ancha-blanca.jpg","SEMILLAS"
"APIO BLANCO PASCAL","https://www.jpmascota.com/3909-home_default/apio-blanco-pascal-.jpg","SEMILLAS"
"BERENJENA BLACK BEAUTY","https://www.jpmascota.com/3911-home_default/berenjena-black-beauty.jpg","SEMILLAS"
"BRÓCULI RAMOSO CALAMBRESE","https://www.jpmascota.com/3913-home_default/br%C3%B3culi-ramoso-calambrese.jpg","SEMILLAS"
"CALABACÍN BLACK BEAUTY","https://www.jpmascota.com/3915-home_default/calabac%C3%ADn-black-beauty.jpg","SEMILLAS"
"CALABACIN HIBRIDO F-1","https://www.jpmascota.com/3944-home_default/calabacin-hibrido-f-1.jpg","SEMILLAS"
"CALABACIN VERDE MATA COMPACTA","https://www.jpmascota.com/3946-home_default/calabacin-verde-mata-compacta.jpg","SEMILLAS"
"CALABAZA BUTTERNUT RUGOSA","https://www.jpmascota.com/3948-home_default/calabaza-butternut-rugosa.jpg","SEMILLAS"
"CALABAZA CABELLO DE ANGEL","https://www.jpmascota.com/3950-home_default/calabaza-cabello-de-angel.jpg","SEMILLAS"
"CALABAZA MAMMOUTH GOLD","https://www.jpmascota.com/3952-home_default/calabaza-mammouth-gold.jpg","SEMILLAS"
"CARDO LLENO DE ESPAÑA","https://www.jpmascota.com/3954-home_default/cardo-lleno-de-espa%C3%B1a.jpg","SEMILLAS"
"CEBOLLA BLANCA BARLETTA","https://www.jpmascota.com/3958-home_default/cebolla-blanca-barletta.jpg","SEMILLAS"
"CEBOLLA MORADA DE AMPOSTA","https://www.jpmascota.com/3956-home_default/cebolla-morada-de-amposta.jpg","SEMILLAS"
"CEBOLLA ROJA DE ZALLA","https://www.jpmascota.com/3960-home_default/cebolla-roja-de-zalla.jpg","SEMILLAS"
"CEBOLLINO","https://www.jpmascota.com/3962-home_default/cebollino.jpg","SEMILLAS"
"CILANTRO","https://www.jpmascota.com/3964-home_default/cilantro.jpg","SEMILLAS"
"COL LOMBARDA CABEZA NEGRA","https://www.jpmascota.com/3966-home_default/col-lombarda-cabeza-negra.jpg","SEMILLAS"
"COL REPOLLO CORAZON DE BUEY","https://www.jpmascota.com/3968-home_default/col-repollo-corazon-de-buey.jpg","SEMILLAS"
"COLIFLOR BOLA DE NIEVE","https://www.jpmascota.com/3970-home_default/coliflor-bola-de-nieve.jpg","SEMILLAS"
"ESCAROLA RIZADA PERRUCA DEL PRAT","https://www.jpmascota.com/3972-home_default/escarola-rizada-perruca-del-prat.jpg","SEMILLAS"
"ESPINACA GIGANTE DE INVIERNO","https://www.jpmascota.com/3974-home_default/espinaca-gigante-de-invierno.jpg","SEMILLAS"
"ESPINACA VIKING","https://www.jpmascota.com/3976-home_default/espinaca-viking.jpg","SEMILLAS"
"GUISANTE LINCOLIN","https://www.jpmascota.com/3978-home_default/guisante-lincolin-.jpg","SEMILLAS"
"HIERBABUENA","https://www.jpmascota.com/4054-home_default/hierbabuena.jpg","SEMILLAS"
"HINOJO DE FLORENCIA","https://www.jpmascota.com/4055-home_default/hinojo-de-florencia.jpg","SEMILLAS"
"JUDIA BREDERO","https://www.jpmascota.com/3980-home_default/judia-bredero-.jpg","SEMILLAS"
"JUDIA CONTENDER","https://www.jpmascota.com/3986-home_default/judia-contender-.jpg","SEMILLAS"
"JUDIA CONTENDER ""MATA BAJA""","https://www.jpmascota.com/3982-home_default/judia-contender-mata-baja-.jpg","SEMILLAS"
"JUDIA GARRAFAL ENANA","https://www.jpmascota.com/3984-home_default/judia-garrafal-enana-.jpg","SEMILLAS"
"JUDIA ROMANO BUSH","https://www.jpmascota.com/3988-home_default/judia-romano-bush-.jpg","SEMILLAS"
"LAVANDA","https://www.jpmascota.com/4057-home_default/lavanda.jpg","SEMILLAS"
"LECHUGA BATAVIA RUBIA","https://www.jpmascota.com/3990-home_default/lechuga-batavia-rubia.jpg","SEMILLAS"
"MAIZ PARA PALOMITAS","https://www.jpmascota.com/4059-home_default/maiz-para-palomitas.jpg","SEMILLAS"
"MELON AMARILLO CANARIO","https://www.jpmascota.com/3992-home_default/melon-amarillo-canario.jpg","SEMILLAS"
"MELON PIÑONET PIEL DE SAPO","https://www.jpmascota.com/3996-home_default/melon-pi%C3%B1onet-piel-de-sapo-.jpg","SEMILLAS"
"MELON PIÑONET PIEL DE SAPO 25GR.","https://www.jpmascota.com/4001-home_default/melon-pi%C3%B1onet-piel-de-sapo-25gr.jpg","SEMILLAS"
"MELON TENDRAL TARDÍO","https://www.jpmascota.com/3999-home_default/melon-tendral-tard%C3%ADo-.jpg","SEMILLAS"
"MENTA","https://www.jpmascota.com/4061-home_default/menta.jpg","SEMILLAS"
"MENTA DE HOJA REDONDA","https://www.jpmascota.com/4063-home_default/menta-de-hoja-redonda.jpg","SEMILLAS"
"NABO DE MESA BOLA DE NIEVE","https://www.jpmascota.com/4002-home_default/nabo-de-mesa-bola-de-nieve.jpg","SEMILLAS"
"NABO DE MESA VIRTUDES MARTILLO","https://www.jpmascota.com/3905-home_default/nabo-de-mesa-virtudes-martillo.jpg","SEMILLAS"
"PEPINILLO CORNICHON de PARIS","https://www.jpmascota.com/4004-home_default/pepinillo-cornichon-de-paris.jpg","SEMILLAS"
"PEPINO HIBRIDO F-1 TRIUMF","https://www.jpmascota.com/4006-home_default/pepino-hibrido-f-1-triumf.jpg","SEMILLAS"
"PEPINO MARKETER","https://www.jpmascota.com/4008-home_default/pepino-marketer.jpg","SEMILLAS"
"PEREJIL DE HOJA LISA","https://www.jpmascota.com/4010-home_default/perejil-de-hoja-lisa.jpg","SEMILLAS"
"PEREJIL GIGANTE DE ITALIA","https://www.jpmascota.com/4012-home_default/perejil-gigante-de-italia.jpg","SEMILLAS"
"PIMIENTO CUADRADO DASTI GIALLO","https://www.jpmascota.com/4014-home_default/pimiento-cuadrado-dasti-giallo.jpg","SEMILLAS"
"PIMIENTO DE PADRÓN","https://www.jpmascota.com/4016-home_default/pimiento-de-padr%C3%B3n.jpg","SEMILLAS"
"PIMIENTO DULCE DE ESPAÑA","https://www.jpmascota.com/4018-home_default/pimiento-dulce-de-espa%C3%B1a.jpg","SEMILLAS"
"PIMIENTO DULCE ITALIANO","https://www.jpmascota.com/4020-home_default/pimiento-dulce-italiano.jpg","SEMILLAS"
"PUERRO LARGO DE MEZIERES","https://www.jpmascota.com/4022-home_default/puerro-largo-de-mezieres.jpg","SEMILLAS"
"PUERRO VERDE DE CARENTAN","https://www.jpmascota.com/4024-home_default/puerro-verde-de-carentan.jpg","SEMILLAS"
"RABANITO MEDIO LARGO ROJO PUNTA BLANCA","https://www.jpmascota.com/4026-home_default/rabanito-medio-largo-rojo-punta-blanca.jpg","SEMILLAS"
"RABANITO REDONDO ROJO PUNTA BLANCA","https://www.jpmascota.com/4028-home_default/rabanito-redondo-rojo-punta-blanca.jpg","SEMILLAS"
"ROMERO","https://www.jpmascota.com/4065-home_default/romero.jpg","SEMILLAS"
"SANDIA CRIMSON SWEET","https://www.jpmascota.com/4030-home_default/sandia-crimson-sweet.jpg","SEMILLAS"
"SANDIA KLONDIKE RS 57","https://www.jpmascota.com/4032-home_default/sandia-klondike-rs-57.jpg","SEMILLAS"
"SANDIA SUGAR BABY 25GR","https://www.jpmascota.com/4036-home_default/sandia-sugar-baby-25gr.jpg","SEMILLAS"
"SANDIA SUGAR BABY 10GR","https://www.jpmascota.com/4034-home_default/sandia-sugar-baby-10gr.jpg","SEMILLAS"
"TOMATE CERISE RED CHERRY","https://www.jpmascota.com/4037-home_default/tomate-cerise-red-cherry.jpg","SEMILLAS"
"TOMATE MUCHAMIEL","https://www.jpmascota.com/4039-home_default/tomate-muchamiel.jpg","SEMILLAS"
"TOMATE RAF","https://www.jpmascota.com/4041-home_default/tomate-raf.jpg","SEMILLAS"
"TOMATE ROMA","https://www.jpmascota.com/4043-home_default/tomate-roma.jpg","SEMILLAS"
"TOMATE TRES CANTOS","https://www.jpmascota.com/4045-home_default/tomate-tres-cantos.jpg","SEMILLAS"
"TOMILLO","https://www.jpmascota.com/4051-home_default/tomillo.jpg","SEMILLAS"
"ZANAHORIA SAINT-VALERY","https://www.jpmascota.com/4047-home_default/zanahoria-saint-valery.jpg","SEMILLAS"
"ZANAHORIA TOUCHON","https://www.jpmascota.com/4049-home_default/zanahoria-touchon.jpg","SEMILLAS"
"ALPISTE VINCI 1 KG.","https://www.jpmascota.com/1194-home_default/alpiste-vinci-1-kg.jpg","Alimentación y Mixturas"
